stemmed_content,sentiment_label
"['daftar', 'akun', 'baca', 'jam', 'proses']",Netral
['mantab'],Netral
"['buka', 'layar', 'putih']",Netral
"['kecewa', 'sekali', 'sama', 'tokopedia', 'layan', 'lelet', 'pesan', 'mulai', 'tnaggal', 'belum', 'minta', 'cancel', 'balikin', 'uang', 'tidak', 'respon', 'lama', 'sekali', 'mending', 'shopee', 'baik', 'sistem', 'kerja', 'sekarang', 'barang', 'belum', 'balikin', 'uang']",Negatif
['keren'],Netral
"['banyak', 'sekali', 'diskon', 'bukan', 'abal']",Netral
"['woi', 'login', 'ih', 'beli', 'jual']",Netral
"['pindah', 'perangkat', 'langsung', 'deteksi', 'fraud', 'akun', 'beku', 'sistem', 'handal']",Netral
"['buka', 'plaistor', 'lanjut', 'apa', 'laku']",Netral
"['toped', 'memang', 'top']",Netral
"['barang', 'xnya', 'bagus', 'x', 'beberapa', 'seller', 'sdmnya', 'kurang', 'ajar', 'ky', 'nipu', 'suka', 'kirim', 'barang', 'tidak', 'sesuai', 'bilang', 'sesuai', 'foto', 'kirim', 'pas', 'utama', 'tanam', 'perhati', 'baik', 'x', 'ngotot', 'benar', 'bikin', 'kesal', 'kembaliin', 'barang', 'banyak', 'buang', 'x', 'waktu', 'orang', 'padahal', 'sellernya', 'salah', 'bikin', 'kecewa', 'packingan', 'bbp', 'seller', 'tidak', 'didik', 'deh', 'orang', 'suka', 'kirim', 'sms', 'tipu', 'no', 'hp', 'bisnis', 'pinjol']",Positif
"['kasih', 'bintang', 'dulu', 'kalau', 'barang', 'benar', 'kasih', 'bintang']",Positif
"['daftar', 'gagal', 'pas', 'daftar', 'ktp', 'notif', 'capai', 'batas', 'akun', 'daftar']",Netral
"['kren', 'jempol', 'atas', 'jempol', 'atas', 'jempol', 'atas', 'jempol', 'atas', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",Netral
"['voucher', 'ad', 'banyak', 'tidak', 'pakai', 'pihak', 'shopee', 'voucher', 'nya', 'mau', 'hangus', 'wajah', 'sungguh', 'sungguh', 'wajah', 'sungguh', 'sungguh', 'wajah', 'renung', 'wajah', 'renung']",Negatif
"['kamu', 'kalau', 'play', 'store', 'play', 'store', 'tidak', 'usah', 'apk']",Negatif
"['akun', 'tidak', 'sedia', 'metode', 'bayar', 'cod', 'kurang', 'lengkap', 'isi', 'registrasi', 'aplikasi', 'masalah', 'minta', 'kasih', 'solusi']",Netral
"['mohon', 'baik', 'update', 'lot', 'sekali', 'terimakasih']",Netral
"['hp', 'satu', 'tiba', 'rusak', 'mati', 'total', 'pas', 'ganti', 'hp', 'mau', 'masuk', 'akun', 'verifikasi', 'qr', 'konfirmasi', 'hp', 'lama', 'jadi', 'tidak', 'login', 'mana', 'shoppe', 'pay', 'nya', 'banyak']",Negatif
"['toko', 'dia', 'oke', 'sayang', 'tidak', 'toko', 'tetangga', 'gratis', 'ongkir', 'belanja', 'minimal', 'x', 'moga', 'sini', 'tingkat', 'kalau', 'kumplit', 'baru', 'bintang', 'full']",Netral
"['sering', 'time', 'out', 'waktu', 'buka', 'app', 'nya', 'padalahal', 'jaring', 'aman', 'buka', 'app', 'aman', 'waktu', 'buka', 'tokped', 'sering', 'sekali', 'time', 'out', 'baruh', 'baik', 'dong', 'sistem']",Positif
"['blacklist', 'ekspedisi', 'si', 'cepat', 'rugi', 'customer', 'hapus', 'si', 'cepat', 'tokopedia', 'barang', 'belum', 'tulis', 'tiba']",Positif
"['mungkin', 'mau', 'bangkrut', 'aplikasi', 'nya', 'lot', 'sekali', 'daftar', 'paylater', 'selalu', 'tolak', 'terus', 'padahal', 'data', 'benar', 'valid', 'tetap', 'tidak', 'lebih', 'baik', 'gausa', 'kasi', 'fitur', 'paylater', 'kalau', 'tidak', 'guna', 'i', 'aplikasi', 'belanja', 'online', 'buruk', 'temu', 'i', 'shopee']",Negatif
"['aplikasi', 'sampah']",Netral
"['jasa', 'krim', 'lama', 'hari', 'barang', 'belum', 'sekarang', 'belum']",Negatif
"['layan', 'bagus', 'barang', 'saing']",Positif
"['laris', 'toko', 'tiktok', 'amin']",Netral
"['masang', 'nya', 'lama']",Negatif
"['app', 'shoppe', 'sekrang', 'rusak', 'samalam', 'tak', 'buka']",Netral
"['tidak', 'gratis', 'buat', 'guna', 'baru', 'kalah', 'sama', 'si', 'orange', 'selalu', 'beri', 'hadiah', 'gratis', 'guna', 'baru']",Negatif
"['bagus', 'sangat', 'bantu']",Positif
"['sulit', 'aplikasi', 'luar', 'nalar', 'capai', 'batas', 'maksimal', 'akun', 'daftar', 'maksimal']",Netral
"['aplikasi', 'belanja', 'online', 'asyik', 'makin', 'lama', 'menu', 'video', 'jadi', 'akses', 'lebih', 'berat', 'tak', 'semua', 'daerah', 'punya', 'koneksi', 'internet', 'kuat', 'belum', 'cs', 'debt', 'spinjam', 'etika', 'telepon', 'perlu', 'ajar']",Negatif
"['aplikasi', 'jelek']",Negatif
"['iklan', 'dim', 'mana', 'kntl']",Netral
['sangat'],Netral
"['coba', 'tbtb', 'lepas', 'taunta', 'kali', 'lepas', 'taunta', 'hadehhbh']",Netral
['top'],Netral
"['panen', 'telur', 'susah', 'sekali', 'buka', 'baik', 'terima', 'kasih']",Positif
['bagus'],Positif
['mantap'],Positif
"['anjing', 'akun', 'ban', 'bangsat']",Netral
"['bantu', 'pnjualn', 'dagang']",Positif
"['masuk', 'alas', 'mengieim', 'kode', 'ferivikasi']",Netral
"['shopee', 'app', 'lot', 'terus', 'belum', 'update', 'sekarang', 'kadang', 'susah', 'upload', 'video']",Negatif
"['aplikasi', 'bagus', 'bantu', 'ekonomi', 'terima', 'kasih', 'tiktok']",Positif
"['app', 'buruk', 'masuk', 'pagi', 'buka', 'eehh']",Negatif
['mntap'],Netral
"['sangat', 'sangat', 'jelek', 'aplikasi', 'nya', 'wajah', 'muntah']",Negatif
"['aplikasi', 'download']",Netral
"['jelek', 'ah', 'jangan', 'pakai', 'mending', 'lazada', 'sama', 'shopee', 'enak', 'event', 'tokopedia', 'pelit', 'event', 'ah', 'shopee', 'mah', 'evemt', 'juta', 'orang', 'tokped', 'hahaha']",Negatif
"['coba', 'jadi', 'seller']",Netral
"['buruk', 'kena', 'tipu', 'sama', 'toko', 'beli', 'token', 'listrik', 'pln', 'malah', 'tidak', 'balikin', 'duit', 'nya']",Negatif
"['admin', 'update', 'app', 'ain', 'wadah', 'jual', 'sih', 'buka']",Netral
"['belum', 'pernah', 'belanja']",Netral
"['bantu', 'seller']",Positif
"['bagus', 'muas']",Positif
"['error', 'terus']",Negatif
"['tidak', 'diharepin', 'shopee', 'expres', 'lama', 'sangat', 'tidak', 'sekali', 'kali', 'paket', 'biasany', 'hari', 'jadi', 'hari', 'bayar', 'biaya', 'tambah', 'malah', 'tidak', 'da', 'maju', 'lipat', 'tangan']",Negatif
"['bismillah', 'allah', 'orang', 'hati']",Netral
"['mantap', 'lah']",Positif
"['daftar', 'aplikasi', 'kloning', 'sendiriaku', 'beda', 'fungsi', 'bangetaku', 'hapus', 'kehaous', 'sih']",Netral
['aaubuu'],Netral
"['apa', 'sih', 'makin', 'sini', 'makin', 'lot', 'atur', 'mau', 'cepat', 'malah', 'kek', 'gin', 'sinyal', 'oke', 'lot', 'kek', 'deh', 'baik', 'kek', 'gin', 'kalok', 'terus', 'terus', 'kek', 'gin', 'gimn', 'mau', 'makek', 'shopee']",Positif
['bagus'],Positif
['bagus'],Positif
"['mantap', 'moga', 'terus', 'karya']",Positif
"['kali', 'checkout', 'barang', 'selalu', 'jadi', 'sinyal', 'buruk', 'padahal', 'lihat', 'yt', 'aplikasi', 'tidak', 'buffering', 'wajah', 'senyum']",Negatif
['oke'],Positif
['mantap'],Positif
"['uj', 'j', 'jujjuhn', 'baju', 'bin', 'kamu', 'mini', 'hp', 'nn', 'kmjjm', 'bknb', 'b', 'n', 'jalan', 'nn', 'n', 'njnjj', 'kamu', 'j', 'kamu', 'nn', 'mb', 'nbbjbjj', 'bnj', 'bvbjb', 'bh', 'bh', 'b', 'baju']",Netral
['oke'],Positif
['bug'],Netral
"['x', 'blanja', 'toped', 'dngan', 'toko', 'beda', 'ststus', 'nya', 'proses', 'bahkan', 'batal', 'otomatis', 'tentu', 'salah', 'sistem', 'aplikasi', 'toped', 'nya', 'toko', 'jual', 'nya', 'kurang', 'merespon']",Netral
"['aplikasi', 'terllu', 'arogan', 'bikin', 'atur', 'masak', 'uploud', 'kena', 'pelangaran', 'point']",Netral
"['update', 'terus', 'bosan']",Netral
"['paksa', 'kasih', 'bintang', 'login', 'susah', 'verifikasi', 'gambar', 'muncul', 'akun', 'tik', 'tok', 'login', 'ribet']",Netral
"['kali', 'tolak', 'buka', 'toko', 'alas', 'samaidentitas', 'fisik', 'rusak', 'ganti', 'ktp', 'nama', 'beda']",Netral
"['shoppe', 'tidak', 'jelas', 'narik', 'shoppepay', 'lelet', 'wajah', 'senyum', 'tanduk', 'monyet']",Negatif
"['isi', 'data', 'pas', 'masuk', 'seller', 'center', 'aplikasi', 'suruh', 'ngisi']",Netral
"['login', 'akun', 'nonaktipkan']",Netral
['wtwe'],Netral
['z'],Netral
"['downloadinstall', 'kuota', 'gb', 'download', 'lambat']",Negatif
"['sangat', 'bantu']",Positif
"['bantu', 'sip', 'pokok']",Positif
['jelek'],Negatif
"['oke', 'sekali']",Positif
"['puas', 'beberap', 'perbaikimisalnya', 'perinci', 'pes', 'nan']",Positif
"['ribet', 'aplikasi', 'gede', 'potong', 'laku', 'beli', 'cair', 'dana', 'luamaa', 'aduh']",Netral
"['susah', 'upload', 'produk', 'jual', 'nyusahin']",Negatif
['nice'],Netral
"['mantap', 'mudah', 'jual']",Positif
"['suka', 'bng', 'am', 'aplkasi', 'tokopedia']",Positif
"['ekspedisi', 'jnt', 'burukbarang', 'hilang']",Netral
['lot'],Negatif
"['hariharimu', 'cerah', 'penuh', 'sesat']",Netral
['bantu'],Positif
"['sebal', 'buka', 'toko', 'produk', 'tolak', 'market', 'lansung', 'upload']",Netral
['nice'],Netral
"['bantu', 'umkm']",Positif
"['aplikasi', 'sangat', 'baik']",Positif
"['server', 'jelek', 'konekdi', 'kencang', 'shopee', 'jadi', 'lot']",Negatif
"['posting', 'produk', 'ribetnya', 'ampun', 'langgar', 'bintang', 'rendah', 'blokir']",Netral
"['susah', 'daftar', 'jelek']",Negatif
"['moga', 'tidak', 'lambat', 'kirim', 'nya']",Negatif
"['shopee', 'sekarang', 'lot', 'sekali', 'sumpahh']",Negatif
"['this', 'app', 'is', 'great']",Netral
"['kasih', 'dulu', 'tiga', 'bintang']",Positif
['bantu'],Positif
"['semua', 'ingin', 'sedia', 'shopee']",Netral
"['kak', 'saldo', 'tarik']",Netral
"['aplikasi', 'buat', 'hpku', 'ngefreze', 'terus']",Netral
"['belanja', 'mudah']",Positif
"['gara', 'kurir', 'j', 't', 'jadi', 'males', 'belanja', 'online']",Negatif
"['kacau', 'pembayan', 'masuk', 'saldo', 'jual', 'tanggal', 'masuk', 'kacau', 'bayar', 'sellernya']",Netral
"['lot', 'sekali', 'betulin']",Negatif
['mantap'],Positif
"['guna', 'lama', 'tokopedia', 'kecewa', 'update', 'tokopedia', 'jadi', 'malah', 'jelek', 'payah']",Negatif
"['freeong', 'selalu', 'ongkir', 'blnj', 'selalu', 'd', 'atas', 'k', 'terus', 'sistem', 'bayar', 'ribet', 'terus', 'aplikasi', 'kok', 'selalu', 'd', 'update', 'mana', 'mb', 'nya', 'besar', 'tidak', 'tahu', 'apa', 'hp', 'full', 'market', 'belah', 'kok', 'tidak', 'perlu', 'update', 'yaa']",Negatif
"['coba', 'dulu', 'y']",Netral
"['is', 'the', 'best']",Netral
"['guna', 'tiktok', 'shop', 'kirim', 'tanggal', 'kirim', 'kirim', 'logistik', 'detail', 'kirim', 'barang']",Netral
"['ulas', 'bintang', 'lenyap', 'ulas', 'bintang', 'permanen', 'mantap', 'tiktok', 'beda', 'shopee']",Positif
"['bintang', 'warna', 'biru']",Netral
"['kasih', 'bintang', 'dulu', 'kalau', 'oke', 'baru']",Positif
"['aplikasi', 'sensitif', 'sedikit', 'marah', 'rewel']",Netral
"['mah', 'jual', 'pas', 'masuk', 'aplikasi', 'langsung', 'jual', 'bel', 'jual', 'sih', 'tiktok', 'shop', 'tiktok', 'shop', 'satu', 'tiktok', 'tonton', 'pisah', 'beli', 'menjuall']",Netral
['good'],Positif
"['update', 'jadi', 'lot', 'sekali', 'gambar', 'produk', 'lama', 'sekali', 'muncul', 'nya']",Negatif
"['aplikasi', 'bagus']",Positif
"['susah', 'masuk', 'verifikasi', 'foto', 'berulangkali', 'malas', 'coba', 'recommended', 'cari', 'online', 'shop', 'teman', 'email', 'penuh', 'tolak', 'file', 'ktp', 'oke', 'terima', 'kasih', 'biar', 'uninstall', 'berkalikali', 'coba', 'foto', 'ktp', 'tolak', 'cari', 'download', 'aplikasi', 'ktp', 'perintah', 'tolak', 'kredit', 'mobil', 'pinjam', 'bri', 'tolak', 'eh', 'tiktok', 'shop', 'tolak', 'maaf', 'systemanda', 'bagus']",Positif
"['d', 'updt', 'mau', 'cekout', 'tidak', 'layar', 'cuma', 'putih', 'd', 'updt', 'sama', 'kuota', 'banyak', 'cepat', 'nya', 'tinggi', 'hape', 'd', 'restr', 'ulang', 'tetap', 'bahkan', 'ram', 'd', 'hape', 'mash', 'full', 'kalau', 'mau', 'hape', 'nya', 'nge', 'lag', 'tidak', 'mungkin', 'baik']",Negatif
"['sederhana', 'baik', 'layan', 'cod', 'nya', 'lebih', 'simpel', 'tepat', 'waktu', 'berinilai', 'cukup']",Positif
['shoopee'],Netral
"['baik', 'pass', 'atc', 'gagal', 'pass', 'masukin', 'kode', 'ovo']",Positif
"['sukses', 'selalu', 'tokopedia']",Netral
"['jual', 'ditiktokshop', 'bengek', 'hari', 'unggah', 'pruduk', 'gagal', 'aneh', 'produk', 'blokir', 'nuduh', 'jual', 'pruduk', 'palsu', 'merek', 'sesuai', 'salah', 'umur', 'jual', 'marketplace', 'toko', 'online', 'kenal', 'shopetoko', 'dia', 'bukalapak', 'tiktokshop', 'anak', 'kemarin', 'sore', 'atur', 'masuk', 'akal', 'ajar', 'toko', 'online', 'besar', 'biar', 'gagal', 'paham', 'atur', 'masuk', 'akal', 'pntas', 'komplain']",Netral
"['pantap', 'aplikasi', 'bagus']",Positif
"['shopee', 'nguras', 'kuota', 'masa', 'kuota', 'gb', 'teman', 'minta', 'hospot', 'cuma', 'minta', 'abis', 'mb', 'mana', 'tidak', 'bakal', 'hospotin']",Negatif
"['barang', 'terima', 'sih', 'pembeliko', 'saldo', 'masuk', 'masuk', 'minggu']",Positif
"['pls', 'lepas', 'taut', 'si', 'tiktok', 'shoppe']",Netral
"['pesan', 'jasa', 'kirim', 'lelet', 'kolom', 'adu']",Negatif
"['jual', 'tiktok', 'produk', 'lolos', 'guna', 'tiktok', 'belanja']",Netral
"['tokopedia', 'rasa', 'kek', 'pelit', 'sekarang', 'tidak', 'kasih', 'promo', 'vocer', 'vocer', 'lai', 'terus', 'kirim', 'kek', 'aga', 'lambat', 'ajani']",Negatif
['nice'],Netral
"['shopee', 'ba', 'i', 'tidak', 'iklan', 'nya', 'muncul', 'terus', 'as']",Negatif
['bagus'],Positif
"['aplikasi', 'download', 'ulang', 'kali']",Netral
['top'],Netral
"['kayu', 'baja']",Netral
"['mau', 'coba', 'dulu']",Netral
"['susah', 'downlod', 'tiktok', 'shop', 'seller', 'center']",Negatif
"['baik', 'cair', 'cair', 'sen', 'langgar', 'erti', 'tt', 'atur', 'sensi', 'kalah', 'toko', 'shope', 'the', 'best']",Positif
"['aplikasi', 'sih', 'orang', 'live', 'bilang', 'siar', 'ulang', 'ayo', 'tiktok', 'shop', 'kasih', 'layan', 'orang', 'jual']",Positif
['ew'],Netral
"['sekarang', 'minimal', 'belanja', 'ribu', 'baru', 'lah', 'gratis', 'ongkir', 'cuma', 'potong', 'ongkir', 'ribu']",Netral
"['shoope', 'sekarang', 'seh', 'makin', 'lama', 'makin', 'lola', 'mau', 'belanja', 'jadi', 'males', 'mau', 'bayar', 'pakai', 'bayar', 'apa', 'lola', 'sekali', 'senang', 'sebener', 'nya', 'belanja', 'd', 'shopee', 'cari', 'apa', 'harga', 'miring', 'sekali', 'kirim', 'agam']",Negatif
"['paling', 'kesal', 'kalau', 'mau', 'co', 'malah', 'tidak', 'cod', 'hub', 'cs', 'shopee', 'malah', 'tidak', 'kasih', 'solusi', 'kesal', 'wanita', 'tepuk', 'jidat', 'warna', 'kulit', 'sedang', 'wanita', 'tepuk', 'jidat', 'warna', 'kulit', 'sedang', 'wanita', 'tepuk', 'jidat', 'warna', 'kulit', 'sedang']",Netral
"['padahal', 'senang', 'sekali', 'belanja', 'sini', 'to', 'akhir', 'apkikasi', 'susah', 'sering', 'error', 'kauak', 'ngelage', 'pencet', 'susah', 'sekali']",Negatif
"['hahaha', 'erti', 'nih', 'sih', 'tik', 'tok', 'sellermasak', 'benned', 'tik', 'tok', 'shop', 'nyamemang', 'sakit']",Netral
"['produk', 'lebih', 'murah', 'banyak', 'gratis', 'onkirnya']",Netral
['mantapp'],Netral
"['membantuoke', 'pokok']",Netral
"['antar', 'pesan', 'cepat', 'harga', 'ubah', 'tiktok', 'shop', 'tiktok']",Positif
"['shopee', 'memang', 'baik']",Positif
"['bingung', 'deh', 'daftar', 'masukin', 'ktp', 'nomor', 'tolak', 'alas', 'nomor', 'ktp', 'salah', 'daftar', 'ulang', 'ktp', 'gaj', 'masuk']",Netral
['puas'],Positif
"['makin', 'lambat']",Negatif
"['stop', 'taut', 'akun', 'pasar', 'suruh', 'komputer', 'komputer', 'ribet', 'anjing']",Netral
"['atur', 'ribet']",Netral
"['tarik', 'dana', 'hasil']",Netral
"['bagus', 'sih', 'tingkat', 'layan', 'kak']",Positif
"['sekarang', 'tokopedia', 'seru', 'diskon', 'diskon', 'minimal', 'belanja', 'nya', 'sih', 'padahal', 'diskon', 'kecil', 'biasa', 'minimal', 'belanja', 'nya', 'kalau', 'mau', 'tambah', 'minimal', 'belanja', 'nya', 'harus', 'diskon', 'tambah']",Netral
"['duit', 'habis', 'buat', 'promosi', 'bayar', 'artist', 'korea', 'mending', 'promosi', 'marketing', 'tokopedia', 'indo', 'kok', 'iklanin', 'artist', 'luar', 'terus', 'padahal', 'mahal', 'bayar', 'artist', 'luar', 'toko', 'oren', 'pakai', 'artist', 'indo', 'pak', 'tukul', 'cs', 'benar', 'buat', 'luar', 'tuh', 'tokopedia', 'apa', 'oren', 'sih', 'mana', 'tidak', 'pakai', 'sama', 'cashback', 'ongkir', 'voucher', 'gagal', 'pakai', 'tidak', 'dibalikin', 'senang', 'voucher', 'diskon', 'gede', 'pas', 'co', 'gagal', 'gilir', 'voucher', 'diskon', 'nominal', 'kecil', 'sangat', 'hasil', 'niat', 'tidak', 'sih']",Negatif
"['penghacur', 'gojek']",Netral
"['selalu', 'baik']",Positif
"['log', 'masukin', 'nomor', 'nomor', 'daftar', 'yailah', 'tolol', 'nama', 'log', 'aplikasi', 'bosok']",Netral
"['puas', 'sekali', 'dngan', 'layan', 'toko', 'dia']",Positif
"['buset', 'ongkirnya', 'mahl', 'mahal', 'iya', 'si', 'guna', 'baru', 'traktir', 'ongkirnya', 'gila', 'shopee', 'k', 'k', 'kg', 'lazada', 'murah', 'bet', 'k', 'buset', 'tidak', 'niat', 'traktir', 'apa', 'bagaimana', 'ayaa']",Negatif
"['padahal', 'update', 'aplikasi', 'baru', 'malah', 'tambah', 'logout', 'sendiri', 'mau', 'masuk', 'video', 'live', 'performernya', 'lot', 'gimana', 'solusi', 'trima', 'kasih', 'lipat', 'tangan']",Positif
['bagus'],Positif
"['platform', 'main', 'kasih', 'langgar', 'langgar', 'sesuai']",Positif
['mantap'],Positif
"['produk', 'pampang', 'bagus', 'gagal', 'hai', 'harga', 'pas', 'harga', 'turun']",Positif
"['lot', 'jadi', 'bikin', 'males', 'buka']",Negatif
"['hey', 'kalian', 'suka', 'belanja', 'kirim', 'pakai', 'gojek', 'jangan', 'terlalu', 'bahil', 'medit', 'jadi', 'manusia', 'kamu', 'mikir', 'tidak', 'kalau', 'driver', 'gojek', 'tarif', 'antar', 'paket', 'tokopedia', 'sangat', 'murah', 'nanggung', 'biaya', 'parkir', 'tidak', 'langsug', 'kalian', 'zolim', 'sama', 'sama', 'manusia']",Negatif
"['moga', 'sukses', 'selalu', 'tokopedia']",Netral
"['klaim', 'google', 'crome', 'vocher', 'ribu', 'download', 'aplikasi', 'nya', 'daftar', 'e', 'nyata', 'bohong', 'taik', 'terimakasih']",Negatif
"['ggau', 'by', 'jam', 'gg', 'a', 'gg', 'tidak', 'mm', 'na', 'jacjha', 'bb', 'j']",Negatif
"['nii', 'hari', 'buka', 'shope', 'selalu', 'halaman', 'utama']",Netral
"['bismillah', 'buka', 'lapak', 'jaualan', 'tiktok', 'shop', 'suka', 'suka', 'suka']",Positif
"['paham', 'beda', 'iklan']",Netral
"['suka', 'ngelag', 'ngeselin', 'sekali']",Positif
"['aplikasi', 'cacat', 'tolol']",Netral
['baik'],Positif
"['tempat', 'belanja', 'online', 'paling', 'percaya']",Netral
"['baik', 'toped', 'soal', 'mau', 'cod']",Positif
['biasa'],Netral
"['login', 'akun', 'susah']",Negatif
['lot'],Negatif
"['cepat', 'percaya']",Positif
"['akun', 'nonaktif', 'langgar', 'apa', 'nonaktif', 'beres', 'tiktok', 'shop']",Netral
"['maaf', 'kurang', 'bintang', 'sangat', 'menggangu', 'operator', 'tagih', 'kredit', 'waktu', 'lama', 'terus', 'terus', 'telepon', 'sekarang', 'belum', 'telat', 'hari', 'naikin', 'denda', 'denda', 'nya', 'hari', 'naik', 'tidak', 'kayak', 'dulu', 'banyak', 'maaf', 'sekali', 'semenjak', 'kasih', 'bintang', 'shopeelater', 'tidak', 'guna', 'sekarang', 'kapan', 'mau', 'checkout', 'coba', 'ubah', 'medote', 'bayar', 'gin', 'cara', 'kerja', 'shopee', 'terima', 'kasih']",Netral
"['baik', 'terus', 'kemarin', 'tidak', 'buka', 'aplikasi', 'nya', 'saldo', 'ngendap', 'lagih', 'parahh']",Netral
"['baru', 'ajar', 'baru', 'download', 'kalau', 'bagus', 'ganti', 'bintang']",Positif
['bagus'],Positif
['bantu'],Positif
"['gratis', 'ongkirnya', 'susah', 'sangat']",Negatif
['baik'],Positif
['lumayan'],Netral
"['pulsa', 'tidak', 'masuk', 'coy', 'sayang', 'sekali', 'ribu']",Negatif
"['bagus', 'penujang', 'umkm']",Positif
"['gin', 'dulu', 'soal', 'nya', 'baru', 'coba', 'shopee', 'terus', 'nya', 'kalau', 'layan', 'antar', 'produk', 'produk', 'promo', 'bagong', 'tahan', 'tambah', 'jadi', 'bintang', 'percaya', 'deh', 'moga', 'toko', 'toko', 'fake', 'makin', 'tidak', 'musnah', 'aplikasi', 'shopee', 'terima', 'kasih', 'shopee']",Positif
"['wajah', 'kacamata', 'hitam']",Netral
"['atur', 'seller', 'negeri', 'konoha', 'transaksi', 'jual', 'beli', 'offline']",Netral
['oke'],Positif
"['aplikasi', 'payah', 'berulangkali', 'verfikasi', 'salah']",Netral
"['lot', 'luar', 'biasa', 'jadi', 'pindah', 'belah', 'enteng', 'sekali']",Negatif
['sukses'],Netral
"['bunga', 'gede']",Netral
"['shopee', 'sekarang', 'tidak', 'bagus', 'dulu', 'iya']",Netral
['mot'],Netral
"['tidak', 'jelas']",Negatif
"['kok', 'sekarang', 'voc', 'shopee', 'potong', 'ny', 'dkit', 'sangat', 'tidak', 'gratis', 'ongkir']",Negatif
"['bagus', 'update', 'tidak', 'pernah', 'lot', 'update', 'malah', 'tambah', 'lot', 'cara', 'paksa', 'unistal', 'jari', 'tengah', 'warna', 'kulit', 'cerah', 'sedang', 'jari', 'tengah', 'warna', 'kulit', 'cerah', 'sedang', 'wajah', 'simbol', 'mulut', 'wajah', 'simbol', 'mulut', 'wajah', 'simbol', 'mulut', 'wajah', 'simbol', 'mulut', 'wajah', 'sangat', 'marah']",Negatif
"['good', 'tiktok']",Positif
"['baned', 'jangan', 'kasi', 'downlod', 'enggk', 'mau', 'shopy', 'aplikasi', 'karnakan', 'buka', 'shopy', 'uang', 'selalu', 'habis']",Netral
['mantap'],Positif
"['daftar', 'susah', 'masukmasuk']",Negatif
['oke'],Positif
"['harga', 'murah', 'kena', 'langgar', 'upload', 'gambar', 'pakai', 'langgar', 'heran']",Netral
"['good', 'job']",Positif
"['sangat', 'baik']",Positif
['oke'],Positif
"['bias', 'tokped', 'ngedetekisnya', 'aneh', 'bikin', 'rules', 'nya', 'aneh', 'tidak', 'kali', 'kaya', 'begini', 'promo', 'boleh', 'guna', 'promo', 'alamat', 'loh', 'memang', 'rumah', 'hany', 'pumya', 'hp', 'rumah', 'kan', 'lebih', 'orang', 'tinggal', 'otomatis', 'beberapa', 'device', 'donngg', 'main', 'hilang', 'hilangin', 'promo', 'kecewa', 'bangey', 'mending', 'balik', 'shope']",Negatif
"['saran', 'bayar', 'via', 'dana']",Netral
"['baru', 'scroll', 'lebih', 'menit', 'langsung', 'lot', 'ngelag', 'tidak', 'klik', 'ngeganggu', 'sekali', 'kalau', 'scroll', 'scroll']",Negatif
"['apa', 'cari', 'solusi', 'nya', 'shopee']",Positif
"['okay', 'mantabsemoga', 'kerjasama']",Netral
"['bantu', 'jual', 'online']",Positif
['oke'],Positif
"['sangat', 'tuju', 'aplikasi']",Netral
"['senang', 'ajza', 'pakai', 'shopee']",Positif
"['sangat', 'muas']",Netral
"['ih', 'tidak', 'suka', 'sekarang', 'gratis', 'ongkirnya', 'pakai', 'voucher', 'segala', 'padahal', 'pakai', 'plus', 'bayar', 'tidak', 'gratis']",Negatif
"['mohon', 'maaf', 'cara', 'tagih', 'spaylatter', 'd', 'baik', 'guna', 'spaylatter', 'lama', 'selalu', 'tepat', 'waktu', 'sekarang', 'telat', 'kendala', 'bukan', 'd', 'sengaja', 'bukan', 'lari', 'sedang', 'cari', 'dana', 'baru', 'kali', 'kecewa', 'sekali', 'sama', 'spaylatter']",Negatif
['top'],Netral
['oke'],Positif
"['masuk', 'ribet']",Netral
"['nonton', 'video', 'seoalah', 'olah', 'hadia', 'awal', 'rp', 'paling', 'mentok', 'rp', 'saran', 'buat', 'shopee', 'buat', 'apa', 'pasang', 'iklan', 'tv', 'jor', 'joran', 'mending', 'kasih', 'kuota', 'gratis', 'ongkir', 'minggu', 'kali', 'yakin', 'naik']",Positif
